uid,avg_turnover_rub_1_month,avg_turnover_rub_3_month,avg_turnover_rub_6_month,pnl_rub
9330,-0.0739122064043451,-0.0774429387977186,-0.078190186206175,2800.08
17860,-0.0738629305713964,-0.0780705725613568,-0.0786015923325031,2800.411666666667
1922,-0.0738859470162481,-0.0777144389359789,-0.0792723921430535,2800.621428571428
5869,-0.0443641150693761,-0.0587096043324701,-0.063220853806831,2800.7538461538466
20384,-0.0735373463419536,-0.0777317726638375,-0.0782491722586752,2801.252
17916,-0.0738777843760606,-0.0782740123319089,-0.079092859170893,2802.37
17340,-0.0739147839537801,-0.0777847837372556,-0.0776010895880882,2803.22
10586,-0.0738778096815468,-0.0785088097245313,-0.0791182975505367,2803.9533333333334
21536,-0.0739210193837397,-0.068753972724742,-0.0668066244111445,2804.5733333333333
9770,-0.0738690895691606,-0.0775445879533489,-0.0780260654654416,2808.8450000000003
9137,-0.0740244902504896,-0.0764747743921421,-0.0771605009927165,2808.9033333333336
19464,-0.0738661396577479,-0.0783163556164859,-0.0788802873006853,2810.0
21446,-0.0722342989795335,-0.0769236867797158,-0.0777385454561514,2811.62
3413,-0.07393906860773,-0.0781498010883382,-0.0786733627454112,2811.96
14532,-0.0738910747073904,-0.0784442777519268,-0.0790474431926982,2812.25
19287,-0.0738774397607234,-0.0782762739346032,-0.0788529562611021,2812.32
18197,-0.0734742431168659,-0.0784251857064168,-0.0800518144963654,2813.43
7781,-0.0713130015932309,-0.0760331590695369,-0.0774142492057312,2814.33
14400,-0.0739050098644553,-0.0762742114374319,-0.0768142727364168,2816.825
20008,-0.0739917906800072,-0.0782624129896254,-0.0788891769653648,2817.325
19593,-0.073865686634533,-0.0782728656272143,-0.0788674324153328,2817.98
689,-0.072649134462304,-0.0768075077069149,-0.0773112829215606,2822.12
5787,-0.0725698329651355,-0.0729810811925989,-0.0751123798261249,2822.575
8381,-0.0738701845815582,-0.0770868549955247,-0.0773358382617576,2822.9
13657,-0.0739342640551705,-0.0782403841581573,-0.0775865209420786,2824.43
18009,-0.0739147331537042,-0.0787085319087318,-0.0791661725475164,2826.5
11619,-0.071311340473727,-0.0694461857700146,-0.0718495179760363,2826.7433333333333
504,-0.0666639615268685,-0.0661220070318062,0.0058319342257777,2826.895
17184,-0.0738748865540659,-0.0768038144988386,-0.0770528004025468,2827.61
20960,-0.0738552377035908,-0.078062567435222,-0.078584843200791,2828.62
17159,-0.0738748865540659,-0.0780830138448614,-0.0786055910063196,2831.58
14374,-0.0738927104182608,-0.07197126512094,-0.0736097678475292,2831.87
19346,-0.0738748865540659,-0.0771932632019337,-0.0777027247508777,2831.89
291,-0.0725058227549769,-0.0763557182694983,-0.0766593163005819,2833.013333333333
12082,-0.0738748865540659,-0.0719116832611073,-0.0735064367991445,2833.24
21444,-0.0738541969467058,-0.0777853304295819,-0.0782749888431428,2833.5933333333337
17398,-0.0738692423304041,-0.0779364201111587,-0.0786400551673168,2833.87
17199,-0.0738540703848923,-0.0784072552099182,-0.0793327563952495,2834.3
3745,-0.0738748865540659,-0.0738226288288287,-0.0729288994544035,2835.06
15474,-0.0738692423304041,-0.0786586058986688,-0.079189667732101,2835.14
21321,-0.0725187306158875,-0.0766718106865844,-0.0696592675917245,2835.7
14774,-0.0739033062310469,-0.0767578862039159,-0.0772609299592354,2836.17
15765,-0.0738693746684699,-0.0787269760529409,-0.0792590457153172,2836.91
17467,-0.0712526082969029,-0.0753542956685723,-0.075836649414015,2837.07
3100,-0.0725083922589176,-0.0766610526892209,-0.0794782737318262,2837.78
14256,-0.0738692423304041,-0.0711898947352804,-0.0709629761080974,2838.33
2865,0.3215523291271908,0.4235615730441697,0.3100546361751631,2838.4690975000003
18505,-0.0739300662669695,-0.07814043333692,-0.0786638569060931,2838.66
20416,-0.0738654439287897,-0.0787623007328268,-0.0792948911083009,2839.025
15621,-0.0725178427233934,-0.0740135645897823,-0.0744761549223465,2839.9750000000004
8663,-0.0738826974568363,-0.0788392643834214,-0.07931708958768,2840.7899999999995
2183,-0.0738540703848923,-0.0763170066119101,-0.0769213905364826,2841.43
19452,-0.0738712363752109,-0.0781225956129296,-0.0785826257071223,2841.74
825,-0.0738540703848923,-0.0783415267107769,-0.079451688281309,2842.65
11524,-0.0739113205747982,-0.0762509185253822,-0.0774979696047708,2842.96
12415,-0.0738588335925507,-0.0783863026972665,-0.0781824704885607,2842.9666666666667
17092,-0.0738907288542849,-0.0781146442612182,-0.0786126123906919,2843.64
12321,-0.0738828105407278,-0.0698416472586478,-0.0701580455351484,2843.98
18514,-0.0738792354531526,-0.0783339010467408,-0.0789464674682429,2847.074
9256,-0.0738792558763303,-0.078087560520657,-0.0786102047036323,2848.62
4514,-0.0738648327806684,-0.0685088333993004,-0.0705726699653001,2848.68
9259,-0.0738873077657215,-0.0780959392412886,-0.0796969891697587,2849.29
9712,-0.0738657783841117,-0.0790562673121995,-0.0797829265933756,2850.5625
1746,-0.0721179069802457,-0.0658485823633462,-0.0699310915464217,2850.6200000000003
8581,-0.0725471076156474,-0.0740214252977801,-0.0708243237678085,2850.9525
17885,-0.0647746853869171,-0.0693414946283239,-0.0662555420077674,2852.5766666666664
6700,-0.0738943978403422,-0.07815610240679,-0.0782188616939937,2852.9411111111112
16975,-0.0738746598361637,-0.0780827779243374,-0.0786053516081446,2853.11
9577,-0.0738659436777597,-0.0780737079715971,-0.0785961479572872,2853.13
1268,-0.0726378753088314,-0.0588607837380918,-0.0593451113886357,2853.78
16762,-0.0740087553266747,-0.0782223164349117,-0.0787469470242688,2854.04
4798,-0.0725595505140359,-0.0767872858045986,-0.0772907629327666,2854.295
2575,-0.0738664944846741,-0.077686604638367,-0.0779516941291428,2854.664285714286
21139,-0.0738740247578543,-0.0782661576167361,-0.0790006021702102,2855.24
18623,-0.0739300662669695,-0.0791768135229158,-0.0796008166710585,2855.38
14293,-0.0739180182424705,-0.0744458675905988,-0.0692974724707981,2855.8
13074,-0.0738659436777597,-0.0784355081416844,-0.0789632813416589,2857.57
16552,-0.0738904374629865,-0.0796785959409598,-0.0802246932163659,2858.49
12133,-0.0738895470949557,-0.0787195331176767,-0.0790528592339779,2859.3914285714286
11449,-0.0738479754330444,-0.0755203167283473,-0.0773918123274498,2859.4
19674,-0.0738089570293644,-0.0794248745698784,-0.0801436939326855,2859.83
8834,-0.0738660496101007,-0.0758879560379497,-0.0742102061990711,2860.976
4277,-0.0724889058655381,-0.0766407753309124,-0.0771420927814029,2861.81
13933,-0.0738633082626545,-0.0779303136075145,-0.0780436233313659,2862.3450000000003
1466,-0.0738430140191339,-0.0444836724148978,-0.0563022394672245,2862.36
6562,-0.0738522122367353,-0.0733976993747968,-0.0716450399557566,2862.52
16242,-0.0738430140191339,-0.0779114798743897,-0.0784315284924772,2862.86
2775,-0.0725354594333025,-0.0768172201352134,-0.0775094728965838,2863.8366666666666
17277,-0.0738607806365428,-0.07873128847547,-0.0791815660353272,2864.1000000000004
12549,-0.07384616166404,-0.0790785171185036,-0.079693299060136,2864.71
4908,-0.0724906346153292,-0.0766425742517418,-0.0771439182197164,2864.97
6159,-0.0691151802878879,-0.071093136263401,-0.0719293104858183,2865.842
18441,-0.0738555866511172,-0.0787452595536631,-0.0798549302024227,2866.85
2737,-0.0738459669562025,-0.0781365191814375,-0.0791940780902934,2867.693333333333
10452,-0.073849389867036,-0.0697540466299758,-0.0726468615140032,2868.72
17902,-0.0738578486727711,-0.0794079079445239,-0.0802325156806186,2869.33
5503,-0.0724805265864192,-0.0691443677276946,-0.0695351823331988,2869.76
20944,-0.0738496392257842,-0.07805674171169,-0.0785789316015891,2870.625
17898,-0.073909872437406,-0.0774824696893862,-0.0778210568983679,2871.03
18853,-0.0738565525230172,-0.0786919659337538,-0.0793352332950299,2871.82
18828,-0.0738362217653304,-0.0789239773684926,-0.0796882945818996,2872.7
14880,-0.073823137419283,-0.0761793377911668,-0.0767286212428067,2874.71
12070,-0.0738612124114011,-0.0784657290348775,-0.0789939477141872,2875.976666666667
21081,-0.0738753785669837,-0.0780835258288923,-0.0793516382782508,2876.2
20545,-0.0738415575783791,-0.0779805275373292,-0.0785015939713624,2876.4233333333336
19682,-0.0738230844015388,-0.0778654528141339,-0.0783848229577608,2876.77
10157,-0.0738338678393767,-0.0791988188273283,-0.0799002793959137,2876.92
17051,-0.0738659436777597,-0.0780737079715971,-0.0785961479572872,2877.48
17881,-0.0738817840181788,-0.0770477136195903,-0.0775869019813212,2877.56
1483,-0.0541861873366975,-0.0606277158645386,-0.0680625686980706,2878.0118181818184
14580,-0.0738327103196777,-0.0790605740424394,-0.0768330405513069,2878.42
17524,-0.0738511557498775,-0.0772170799477075,-0.0788161411566573,2879.395
9400,-0.073869816345475,-0.0782731152865132,-0.0791792413679532,2879.815
17722,-0.073846378199824,-0.0669359912022052,-0.0645990062295211,2879.8814285714284
20821,-0.0738690899817501,-0.0780769819860398,-0.0785994702332345,2882.62
18221,-0.0738362217653304,-0.0783362162449681,-0.0789719121468832,2883.53
19107,-0.0738527722753385,-0.0788827017472333,-0.0796373501354119,2884.23
7662,-0.0739005026857412,-0.0785698014187968,-0.0795525970494277,2885.6625000000004
10419,-0.07383493421119,-0.0551532629447473,-0.056558986231325,2885.83
7492,-0.0738508260909078,-0.0780579767524133,-0.0785801848477678,2887.1
10706,-0.0738259437495674,-0.0744354240287109,-0.0765981017235598,2887.71
19000,-0.0738223652581293,-0.0793455253185021,-0.0797418392496871,2888.2016666666664
5358,-0.0738011745093097,-0.0749362847323871,-0.074649283192435,2888.745
17067,-0.0738370606628275,-0.0780436525769737,-0.0785656495229054,2888.84
10270,-0.0738611036296142,-0.0791240544320936,-0.0797043353221648,2889.305
2905,-0.0732150410158735,-0.074353102130709,-0.0750150893781905,2889.7
19650,-0.0738025209434027,-0.0781457130335977,-0.0787582003722397,2890.23
17348,-0.0738351666709621,-0.0780303075039091,-0.0791482858932657,2890.69
5672,-0.0724931974146914,-0.0741973617814679,-0.0721491614610768,2894.0
2759,-0.0738499493899024,-0.0778613728452349,-0.0777456965988157,2894.1
18434,-0.0738350638846156,-0.0777560173939141,-0.0776608708049726,2894.25
10228,-0.0738601389954826,-0.0784806100541126,-0.0792198812563936,2895.3725
8520,-0.0724710293961883,-0.0755640916976111,-0.0759211758728334,2896.98
22200,-0.0738750635549395,-0.0750620069140756,-0.0763422253095654,2898.235
988,-0.0685619660309949,0.1418321654549943,0.0662951351703445,2899.6
18961,-0.0738219799511576,-0.0790283957387691,-0.0787275725125388,2899.6800000000003
2235,-0.0728479620140015,-0.0782758114827401,-0.079267290406681,2899.7575
3924,-0.0738817840181788,-0.0781475608630344,-0.0786294698306548,2901.51
6549,-0.0738926121188246,-0.0769093327170742,-0.0774146089111101,2901.77
11593,-0.0728335870107971,-0.0754734305372984,-0.0763502879601241,2901.83
9499,-0.073834079188322,-0.078040550082548,-0.0785625012953128,2902.29
3588,-0.0738516845864037,-0.0783579165324792,-0.0777449750706719,2904.89
17497,-0.073816393871664,-0.078149568083726,-0.0785859856287552,2904.968
7159,-0.0738110668570853,-0.0780166036663533,-0.0779248546594368,2905.0475
9539,-0.0723978062183555,-0.076516430893293,-0.0749448503548579,2907.0
13808,-0.0737959893429836,-0.0756641211948012,-0.0771681366017179,2909.73
8930,-0.0737842723699437,-0.0759439682259787,-0.0754767900141745,2914.115
5245,-0.0711947400480026,-0.0762841111907051,-0.0769192960565895,2914.29
14102,-0.073834299459514,-0.0752660728773355,-0.0765486945862992,2914.42
10666,-0.0738048943642079,-0.0539482537213723,-0.0613475740353661,2914.97
1130,-0.0737984331102898,-0.076734282022749,-0.0742628175554948,2915.3
19877,-0.0738077915673184,-0.0793193777839783,-0.0798601799059698,2915.39
20919,-0.0737788000069787,-0.0779830270845635,-0.0785041303638558,2915.836666666666
12428,-0.0746954132996497,-0.07953770258683,-0.080139933192449,2916.0766666666664
283,-0.0724448370833475,-0.0765949177692132,-0.077095559243783,2916.625
7795,-0.0738032593237953,-0.0765132670765513,-0.0784268372802238,2916.835
18126,-0.073868972909494,-0.0690569519606781,-0.0598026307505611,2917.39
7584,-0.0737581853189861,-0.0778092479641937,-0.0790041222330938,2918.99
16146,-0.0750471321507541,-0.0793530815865846,-0.0798943805286894,2921.11125
3678,-0.0501853173804319,-0.0486779999005168,-0.0294242870272125,2921.415
17492,-0.0738003740857787,-0.0785121311365971,-0.0791849236546357,2921.645
16758,-0.0738251012419126,-0.0780312077156631,-0.0785530212147155,2921.67
822,-0.0737503817052958,-0.078229663566755,-0.0788818919344036,2922.12
13801,-0.0724232256480111,-0.0575699926143342,-0.0577901919802914,2922.64
1288,-0.0724028468236535,-0.0765512230985423,-0.0770512204798776,2923.43
12437,-0.0738194588920947,-0.0765665138629807,-0.0768454347204263,2923.4950000000003
19216,-0.0738132227916772,-0.0780188471116825,-0.0785404784058739,2925.15
3200,-0.0737567696214393,-0.0762347019320993,-0.0764432334983127,2925.35
13735,-0.073803266492537,-0.0780084866801157,-0.0793021063275013,2925.54
10632,-0.0737883914738986,-0.0786074843504378,-0.0789414099883994,2926.43
17855,-0.0738103141392094,-0.0780158203951867,-0.0785374070732365,2926.78
19771,-0.0737742409279502,-0.0778163172845165,-0.0783349631324407,2926.92
863,-0.0725059576717267,-0.0021733931107163,-0.0015770037622219,2927.95
3791,-0.0738345155016642,-0.0789687372020828,-0.079093787741271,2928.53
11771,-0.0727976170500476,-0.0781479865008469,-0.0786820226599678,2930.615
20358,-0.0737926800661609,-0.0784794152535279,-0.0790078356782839,2931.0
20224,-0.0737478705827621,-0.0783996615851343,-0.0789269063791454,2932.32
7280,-0.0738131300621985,-0.0782840811901801,-0.0786414480637275,2932.36
17821,-0.0738005118261876,-0.0776227171391243,-0.0780068082032677,2932.925
37,-0.0736577871949661,-0.0784082686189801,-0.0788140652905713,2933.535
17912,-0.073800351238638,-0.0754791684410963,-0.076899025510302,2937.895
2650,-0.0738026539003526,-0.0782133385391184,-0.0704180723684403,2938.64
11414,-0.0739140564554342,-0.0742191721171788,-0.0722201243012038,2938.81
20509,-0.073801023594404,-0.0781064567688101,-0.0786293794970955,2939.476
20630,-0.0739364535642288,-0.0781470798985811,-0.0786706014432129,2939.7
17480,-0.0737618052412814,-0.0780943627322102,-0.079399597795628,2939.736666666667
10960,-0.0737930912115468,-0.0635991397094959,-0.0716567326165978,2939.81
7802,-0.0737967108244,-0.0772656877330589,-0.0774662383024626,2939.833333333333
7200,-0.072364190441428,-0.0688054745138407,-0.0693177661713171,2940.04
19870,-0.0738009721857587,-0.0781859306851166,-0.0787930707368282,2940.73
14388,-0.073808564244209,-0.0739111611595692,-0.0748956122295248,2941.34
13965,-0.0737877500348353,-0.0777250167352538,-0.0774038450203952,2941.88
21088,-0.0738474152139333,-0.0784906641169225,-0.0790192503586237,2942.15
14690,-0.0738231880646378,-0.0790483935452101,-0.0774201365528887,2943.02
17421,-0.0711826723223574,-0.0772584764433517,-0.0775440510668562,2943.73
5648,-0.0723346801358124,-0.0764802894820882,-0.033852609290862,2944.55
12333,-0.0738088500655497,-0.0785850681976241,-0.0791150460284768,2945.1366666666668
4779,-0.0724132761565969,-0.0762495454171274,-0.0767450958361536,2945.26
16666,-0.0738132814481438,-0.0780189081490519,-0.0785405403429813,2946.0441666666666
20540,-0.0738049629572037,-0.0780102520053473,-0.0785317566010248,2946.156666666667
14735,-0.0738375189207711,-0.076510324619825,-0.0758629748176292,2946.2200000000003
12369,-0.0739272095234117,-0.0766557834334228,-0.0775968780774275,2946.51
670,-0.072382516169114,-0.0757069294998272,-0.0761944813406316,2946.55
8336,-0.0724521256822581,-0.0783638553027532,-0.0774530468112997,2947.42
13675,-0.0737811621675301,-0.078027145170679,-0.0771099013619017,2950.1400000000003
776,-0.0382956309073708,-0.0477508147297268,-0.0492782937139501,2950.2225
1989,-0.0724171386127233,-0.0761438177630763,-0.0782090999231375,2950.32
17562,-0.0737761928886332,-0.0786990358848392,-0.0794120803976886,2950.807142857143
15678,-0.0738315743577773,-0.0755363169396096,-0.076021353819343,2953.08
20534,-0.0737762881967959,-0.0780846309415927,-0.0786072319403071,2953.61
20177,-0.0737775749601398,-0.0778194298683549,-0.0785148320050452,2954.53
19842,-0.0736630785343104,-0.0778626084047401,-0.078381936619573,2954.813333333333
913,-0.0723420438260026,-0.0764770123012873,-0.0764998273412468,2957.94
314,-0.0724208493390798,-0.0773580639741733,-0.0776451461552718,2958.115
19874,-0.0737797127923696,-0.0785513795732632,-0.0790808608077417,2958.57
1625,-0.0724067869113457,-0.0766198864572711,-0.0773205324085212,2960.663138686132
18079,-0.0737191671473876,-0.0781909757135023,-0.0789924563410431,2960.67
19666,-0.0737541025400939,-0.0781964608120193,-0.0787207102695011,2960.9
18114,-0.0737885215623695,-0.0778972014897551,-0.078427807667865,2962.2228571428573
16178,-0.0737807978510467,-0.0772715467766978,-0.0777821622860699,2962.795
18959,-0.0738020743153242,-0.0791897928011005,-0.0797286847402374,2963.49
21148,-0.0744537706961629,-0.0787221182082067,-0.0799531288886385,2963.73
20542,-0.0737541025400939,-0.0779295374545555,-0.0784498522553384,2963.98
8305,-0.0724545028679419,-0.077277614225744,-0.077130363731297,2964.505
9295,-0.0727299395901456,-0.0675038273303756,-0.0685363318451864,2964.94
17891,-0.0737734888805321,-0.0791721751032313,-0.0799188141427443,2965.25
20971,-0.0737775749601398,-0.0779817523123051,-0.0785028368004685,2965.55
21022,-0.0737386411630837,-0.0779412381680075,-0.0784617254463547,2966.72
21718,-0.0522027618884003,-0.0638616630185964,-0.0652433369667707,2966.8575
20772,-0.0737607693667049,-0.0779642645692923,-0.0784850912746006,2967.63
19834,-0.0738009721857587,-0.0777706793929467,-0.0782886525030578,2967.88
15238,-0.0737796320967499,-0.0785108238727496,-0.079039707284841,2967.896666666667
19062,-0.0737347138272664,-0.0781649575866639,-0.0787483809953755,2967.95
18904,-0.0737388739460508,-0.0780180100338922,-0.0787634462128863,2967.99
7118,-0.0737746978707649,-0.0789741741343872,-0.0782553346759332,2968.65
5047,-0.0253195204127891,-0.0478369591903323,-0.0401583649536349,2969.4300000000003
1852,-0.0454789426579347,-0.0528987281882177,-0.0548702730781465,2969.520555555556
18676,-0.0737835034579319,-0.0779032494895927,-0.0785695010318589,2969.57
9204,-0.0725047828232708,-0.0780705411303315,-0.0758295385911525,2970.315
12998,-0.0737418038331222,-0.0779445292128065,-0.0772384970541324,2970.6866666666665
21497,-0.0737431952222739,-0.0781065996897729,-0.0784560541057671,2972.8100000000004
16899,-0.0723696405933277,-0.076516669006501,-0.0770161570337992,2973.04
5352,-0.0723245193986003,-0.0762823223449772,-0.0778765923316519,2974.62
21768,-0.0737629358739014,-0.0763234475212854,-0.0748727357798442,2977.29
8105,-0.0737704960598167,-0.077974386074978,-0.0786502177233164,2977.3
1539,-0.0714452941022325,-0.07325566378823,-0.0714212883911742,2977.893333333333
17914,-0.0737669861355876,-0.078435365519606,-0.0791263578216729,2978.4175
13243,-0.0737599717539395,-0.0782033727127139,-0.0786160807066315,2978.7525
17326,-0.0737722557538165,-0.0776101100264888,-0.0785506702337974,2979.193
857,-0.0733531940141729,-0.0775401454775737,-0.078054720339502,2979.21
14010,-0.0738290473505498,-0.0780353139993248,-0.0796656960089512,2979.72
20197,-0.0737729659234055,-0.0780454176159808,-0.0785674405799523,2981.03
9120,-0.0723303056561798,-0.0784024217908652,-0.0729955270119308,2981.97
294,-0.0723472163567769,-0.0761737706535594,-0.0757144727211946,2984.495
9516,-0.0724392435050406,-0.0782261884080621,-0.0734134199756061,2985.12
20041,-0.0737616960426073,-0.0791613269660286,-0.0794385433882356,2986.0550000000003
14975,-0.0738199221097072,-0.0780258183592331,-0.0797801945577562,2986.425
2742,-0.0710649792738159,-0.0699226458037495,-0.0663391611322974,2986.48
20284,-0.0737379081979276,-0.0779755386140518,-0.0784965315074981,2986.65
19843,-0.0737409199977576,-0.078574058020142,-0.0791038735524644,2987.495
14696,-0.0737436130378559,-0.0780421180592562,-0.0786466147553688,2989.4
13555,-0.0737634128731476,-0.0781149703200908,-0.0778169113446682,2990.496666666667
12792,-0.0737295325805401,-0.0758225942789608,-0.0743367061933607,2990.725
16661,-0.0723431523507046,-0.0764891055894967,-0.0769881873107136,2991.03
17318,-0.071059851663718,-0.0756335804171341,-0.07618526182429,2991.07
10610,-0.0737464119759127,-0.0601603889666279,-0.0586859830230771,2991.15
17162,-0.0737304405351962,-0.0779327046714907,-0.0784530661595004,2993.38
6264,-0.0150989368338516,-0.0307825686480309,-0.0333724967301154,2995.0781818181817
5253,-0.0737566563656356,-0.078216137707156,-0.0782428806067017,2995.23
541,0.2314754735920725,0.2396617089324476,0.2438229346942997,2997.7257142857147
14303,-0.0737180681122429,-0.079112358669024,-0.0796501091691748,2998.6
8679,-0.0737979192817048,-0.0787839209183739,-0.0794847829551347,3000.41
19942,-0.0737231594660431,-0.0764177793177846,-0.0777266831930773,3001.31
1671,-0.0738050534174404,-0.0788704181823592,-0.0794046022926458,3002.21
13109,-0.0737394582964873,-0.077899727273807,-0.0767835970441837,3003.42
7235,-0.0737220317559317,-0.0544608306861119,-0.0551403703982856,3005.94
20741,-0.0737458085896304,-0.0779486965248931,-0.0784692937451884,3006.11
4620,-0.0723001011172426,-0.06883555662573,-0.0705793269401438,3006.57
7309,-0.0737768121853961,-0.0785780037625398,-0.0791078774581564,3009.09
15106,-0.0737105674423556,-0.0779120249173475,-0.0784320815697896,3009.77
10063,-0.0738011535188215,-0.0688832705000993,-0.0705597129941926,3009.77
11505,-0.0737791203139209,-0.0644725900402706,-0.064794539030012,3010.56
7973,-0.0723017257913452,-0.0764459975001105,-0.0732581774208596,3012.68
19648,-0.0737080921635303,-0.0781040935619313,-0.077828237757755,3013.5150000000003
16902,-0.0737546205117646,-0.0779578661284735,-0.0784785985158163,3013.523333333334
20283,-0.073783872519194,-0.0785765666652256,-0.0791064191769166,3015.02
1518,-0.0128824917280758,0.3225269491932562,0.2941032545063117,3015.84
18284,-0.0737229876225376,-0.0787320869666231,-0.0793569752020247,3017.75
11899,-0.0738104150173296,-0.0792975961800936,-0.0798380772244003,3017.83
18000,-0.0736991874001744,-0.0781682607960031,-0.0788191578495839,3021.14
21003,-0.0737213913139595,-0.0779232881366885,-0.0784435108176935,3021.35
67,-0.0722754928384437,-0.0755154023382842,-0.0768313479235369,3025.79
11918,-0.0737802496743901,-0.0537045380117313,-0.057404102119729,3025.84
7458,-0.0737492086619188,-0.0779522346082481,-0.0764667638828519,3027.25
17142,-0.0738384629512171,-0.0780306449088988,-0.0780636238495264,3027.866666666667
14047,-0.0737315673169813,-0.0769673425202802,-0.0785283491252492,3028.04
8609,-0.0724019370639185,-0.0689958006953729,-0.0703427974271048,3028.72
21175,-0.0736991874001744,-0.0788918344904679,-0.0789037771172489,3029.47
12718,-0.0737931819812256,-0.0779979928321652,-0.0785193167181501,3030.05
15777,-0.0737183755945298,-0.0724699411089718,-0.0729097772377565,3030.41
17725,-0.0741065657412445,-0.0785484014254832,-0.0798799389238694,3032.79
11684,-0.0737275689813963,-0.0758505392709208,-0.0771459679259063,3033.4300000000003
19427,-0.0737149774046808,-0.0774845781083189,-0.0781123071457264,3033.59
19927,-0.0737193083561265,-0.0779984093245554,-0.078513470904434,3033.82
17164,-0.0747816767796062,-0.0790266112543867,-0.0795630977713379,3034.6
17675,-0.0736926049481058,-0.0784712343766205,-0.0791173187372978,3035.38
20267,-0.073682874851131,-0.078532986484345,-0.0790621965904695,3035.68
21134,-0.0708983832356579,-0.0754438177758164,-0.0761095911253505,3037.1
3455,-0.0722752504421424,-0.0346893535050951,-0.029700276164741,3037.76
15665,-0.0737465442108311,-0.0787278937637438,-0.0792599769538869,3037.955
20647,-0.073749472409724,-0.0782421807355238,-0.0787671041400328,3038.375
1742,-0.0737276172199794,-0.0765827344007947,-0.0772991408160337,3038.56
4650,-0.0722752504421424,-0.0374172209641033,-0.0353784049016345,3038.81
15646,-0.0737404034357675,-0.0649993331002052,-0.0653290466899765,3039.47
15727,-0.0737178301856607,-0.0750630387763105,-0.0755410991699344,3040.023333333333
15056,-0.0737952314161659,-0.0762393460136617,-0.0705083832206151,3040.37
18459,-0.0737106672890022,-0.0779121288168321,-0.078432187000833,3042.28
4627,-0.0365599863683386,-0.046481461687982,-0.0589615195853638,3043.91
17296,-0.0737098705787763,-0.0779112997676384,-0.0797307196247249,3044.585
20697,-0.0721754771332692,-0.0767998121683287,-0.0773034739447846,3044.59
5136,-0.0736842995224982,-0.0699325794507711,-0.0703350129065915,3045.65
20811,-0.0737067861632033,-0.0784606512266337,-0.0789887950551232,3046.21
10430,-0.0737132694906568,-0.0728880956403986,-0.0682214128178182,3047.42
20715,-0.0737138277929462,-0.0779154176076134,-0.0784355242709336,3047.613333333333
16806,-0.0737416568309398,-0.0779443762437133,-0.0784649097797231,3048.02
7913,-0.0736983787248545,-0.077863875627828,-0.0778456599799092,3048.66
1177,-0.073711762430334,-0.0775672912368454,-0.0786408222465329,3048.845
2142,-0.0722508144194384,-0.0752259103866397,-0.0757063716337473,3049.745
16953,-0.0736983787248545,-0.0778993414521584,-0.0784192111405156,3049.78
20288,-0.0736980025464244,-0.0788643765382383,-0.0793984715900186,3050.34
19153,-0.073707233874329,-0.0794287590755719,-0.0797357172211129,3050.3450000000003
952,-0.0736974596818569,-0.0772773775530676,-0.0778882305991407,3051.565
4282,-0.0751751724656188,-0.0794360791770913,-0.0799786015678616,3053.02
16359,-0.0736983787248545,-0.0778993414521584,-0.0784192111405156,3053.09
20125,-0.0737190112917232,-0.0780682441252474,-0.0786209229727204,3053.3
18377,-0.073686904612279,-0.077849702900914,-0.0782228762461426,3053.56
9394,-0.0737056615475128,-0.0758214619196418,-0.0689368905537259,3054.0
18705,-0.0736484179074644,-0.0782605932340393,-0.0787902281791301,3054.055
19689,-0.0736829613401942,-0.0780064187082792,-0.0785438756318413,3054.13
18754,-0.0736957750791368,-0.0772621657158415,-0.0769819285188081,3054.61
19692,-0.0736920043210155,-0.0753608423378914,-0.0758432925863024,3054.72
9532,-0.0736743414698529,-0.0674587726583211,-0.060724886729719,3055.89
22138,-0.0736952270572013,-0.0734459751487011,-0.0742267410478148,3056.05
19721,-0.0736879135997764,-0.0789446587469597,-0.0794799372205782,3056.06
20546,-0.0736132337061291,-0.0778107403437208,-0.0783293039832251,3056.74
16985,-0.0737049235281359,-0.0779061519131098,-0.078426121992928,3057.21
13396,-0.0737012200220947,-0.0623848302964569,-0.063706675727301,3057.85
20102,-0.0737131898093195,-0.0784933130528885,-0.0790219383419541,3058.24
2627,-0.0609620369900123,-0.0680633079904962,-0.0698863563070184,3059.9966666666664
5809,-0.0754174931082913,-0.0588642277077321,0.0332352731137078,3060.51
11950,-0.0737048818566016,-0.0789265034060711,-0.0792912297837705,3061.11
15745,-0.0736731256718942,-0.076246353405997,-0.0767418567723107,3061.14
17702,-0.0736656400615218,-0.0795113882498596,-0.0804263548689851,3061.14
10834,-0.073709664902936,-0.0774602834553271,-0.0783996955739214,3061.24
19377,-0.0736832586624659,-0.0781534737955864,-0.0787025854097096,3062.17
5748,-0.0709399111692273,-0.0749351086044478,-0.0765211406512919,3062.607619047619
20679,-0.0736952270572013,-0.0780157426852416,-0.0785373282177867,3062.77
20388,-0.0737297307266229,-0.078467247598833,-0.0789954886629497,3063.16
7517,-0.0722882816157246,-0.0693354552913767,-0.0669787589555282,3063.285
14108,-0.0736908984781449,-0.0778915575775433,-0.0784113125255695,3064.53
1841,0.2451099280841355,0.1759753219258314,0.1455694682828223,3066.275
20196,-0.0736878478949066,-0.0794404801467397,-0.0799830674112059,3067.58
19167,-0.0737372676528081,-0.0784102870963436,-0.0790455363980475,3069.16
18448,-0.0736808258287801,-0.0784313012143414,-0.0794045866018817,3069.63
